开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额,忽略
2025-06-05 00:00:00,0.00043012,0.00043471,0.00042722,0.00043407,1631773784.00,2025-06-05 00:59:59.999,703423.50346644,22796,902678677.00,389162.88173127,0
2025-06-05 01:00:00,0.00043407,0.00043738,0.00043197,0.00043376,1507624932.00,2025-06-05 01:59:59.999,655566.42952892,19607,962762661.00,418812.58959447,0
2025-06-05 02:00:00,0.00043378,0.00044473,0.00043362,0.00043730,3248507668.00,2025-06-05 02:59:59.999,1431088.57507101,30070,1432665366.00,630503.49100611,0
2025-06-05 03:00:00,0.00043731,0.00043764,0.00043246,0.00043406,2348659759.00,2025-06-05 03:59:59.999,1020853.72700661,20109,1058656586.00,460223.70041350,0
2025-06-05 04:00:00,0.00043407,0.00043632,0.00043160,0.00043319,1559951403.00,2025-06-05 04:59:59.999,676767.53048101,18900,513505817.00,222849.28469584,0
2025-06-05 05:00:00,0.00043320,0.00043339,0.00042541,0.00042837,2497787801.00,2025-06-05 05:59:59.999,1070119.11482953,23029,1084503487.00,464488.50572535,0
2025-06-05 06:00:00,0.00042836,0.00043069,0.00042366,0.00042616,2654940479.00,2025-06-05 06:59:59.999,1134935.59762574,21144,1209936479.00,517371.52687188,0
2025-06-05 07:00:00,0.00042616,0.00043294,0.00042510,0.00042748,3881918280.00,2025-06-05 07:59:59.999,1663370.52993642,26374,1906196231.00,815964.23654403,0
2025-06-05 08:00:00,0.00042751,0.00043110,0.00042524,0.00042744,2100513718.00,2025-06-05 08:59:59.999,899439.69372502,23841,903662672.00,386951.83853629,0
2025-06-05 09:00:00,0.00042744,0.00043160,0.00042494,0.00042788,1853855504.00,2025-06-05 09:59:59.999,792410.21524824,16911,965992923.00,412789.31855374,0
2025-06-05 10:00:00,0.00042786,0.00042799,0.00041900,0.00042224,2917476089.00,2025-06-05 10:59:59.999,1231959.19023494,27871,1046255710.00,441856.11239197,0
2025-06-05 11:00:00,0.00042225,0.00042464,0.00041867,0.00042420,1438967510.00,2025-06-05 11:59:59.999,606580.50146869,16978,795316761.00,335364.58862498,0
2025-06-05 12:00:00,0.00042420,0.00044215,0.00042290,0.00043915,5968419856.00,2025-06-05 12:59:59.999,2593679.61120387,49985,3129670980.00,1359346.33964956,0
2025-06-05 13:00:00,0.00043916,0.00044473,0.00042286,0.00042533,5026861397.00,2025-06-05 13:59:59.999,2189115.47781415,54302,2460585787.00,1072742.43348000,0
2025-06-05 14:00:00,0.00042533,0.00043336,0.00041614,0.00042986,5244061543.00,2025-06-05 14:59:59.999,2221710.88972349,61864,2577737531.00,1093360.79977412,0
2025-06-05 15:00:00,0.00042983,0.00043195,0.00042553,0.00043004,2474623385.00,2025-06-05 15:59:59.999,1062343.27892877,32646,1337039502.00,573870.23540768,0
2025-06-05 16:00:00,0.00043004,0.00043155,0.00041985,0.00042333,6054688845.00,2025-06-05 16:59:59.999,2559946.45292395,57706,3170316587.00,1340069.19345797,0
2025-06-05 17:00:00,0.00042334,0.00043833,0.00042279,0.00043740,5800238081.00,2025-06-05 17:59:59.999,2495110.81557502,46611,3167817186.00,1363505.58329029,0
2025-06-05 18:00:00,0.00043737,0.00043766,0.00042588,0.00042710,2935805535.00,2025-06-05 18:59:59.999,1267114.48051541,41271,1431285941.00,617829.84721617,0
2025-06-05 19:00:00,0.00042710,0.00042885,0.00040684,0.00041325,8892247719.00,2025-06-05 19:59:59.999,3696489.64480044,89912,4206520612.00,1748941.28594889,0
2025-06-05 20:00:00,0.00041329,0.00041474,0.00039523,0.00039669,9861105315.00,2025-06-05 20:59:59.999,3974755.31145281,114986,4365456087.00,1758860.43783316,0
2025-06-05 21:00:00,0.00039671,0.00041438,0.00039556,0.00041073,7624441909.00,2025-06-05 21:59:59.999,3081745.12984188,62608,4082210388.00,1651898.84721445,0
2025-06-05 22:00:00,0.00041078,0.00041307,0.00040505,0.00040684,3539426515.00,2025-06-05 22:59:59.999,1448067.07941928,42984,1570880732.00,643096.89079384,0
2025-06-05 23:00:00,0.00040685,0.00041015,0.00040192,0.00040323,2487109571.00,2025-06-05 23:59:59.999,1008542.75180657,27976,1051266960.00,426520.30133147,0
2025-06-06 00:00:00,0.00040324,0.00041699,0.00040161,0.00041364,4458237657.00,2025-06-06 00:59:59.999,1826281.65994361,44217,2457331570.00,1005071.91513520,0
2025-06-06 01:00:00,0.00041367,0.00041367,0.00040652,0.00040823,1991705731.00,2025-06-06 01:59:59.999,814792.82647988,25138,948866388.00,388331.07275014,0
2025-06-06 02:00:00,0.00040820,0.00041122,0.00040357,0.00041053,1715564708.00,2025-06-06 02:59:59.999,699017.13011247,22581,880465915.00,359175.82121069,0
2025-06-06 03:00:00,0.00041056,0.00041477,0.00040630,0.00041158,1988424709.00,2025-06-06 03:59:59.999,818152.89097935,28706,989227461.00,407005.92210067,0
2025-06-06 04:00:00,0.00041162,0.00041287,0.00040650,0.00040900,2130175529.00,2025-06-06 04:59:59.999,872713.66082731,29023,938375976.00,384414.74293259,0
2025-06-06 05:00:00,0.00040898,0.00041271,0.00040765,0.00041100,1605855340.00,2025-06-06 05:59:59.999,658256.83478904,19112,701242032.00,287566.82356665,0
2025-06-06 06:00:00,0.00041099,0.00042948,0.00041029,0.00042768,4926411038.00,2025-06-06 06:59:59.999,2077719.69111271,45851,2614249429.00,1101927.66654915,0
2025-06-06 07:00:00,0.00042761,0.00043000,0.00042041,0.00042488,4267256718.00,2025-06-06 07:59:59.999,1813763.81372301,45575,1972702395.00,839325.29788527,0
2025-06-06 08:00:00,0.00042490,0.00044444,0.00042303,0.00043888,10653214227.00,2025-06-06 08:59:59.999,4642646.80751314,79773,6492678344.00,2827254.85400440,0
2025-06-06 09:00:00,0.00043890,0.00044000,0.00043032,0.00043401,5043797768.00,2025-06-06 09:59:59.999,2193650.26321604,45513,2328706231.00,1012499.39706284,0
2025-06-06 10:00:00,0.00043402,0.00043544,0.00041595,0.00041898,11615997651.00,2025-06-06 10:59:59.999,4912672.16204882,51132,6060990189.00,2561389.12777972,0
2025-06-06 11:00:00,0.00041897,0.00042176,0.00041295,0.00041469,4512039775.00,2025-06-06 11:59:59.999,1881378.82546663,34684,1696131667.00,706972.84039539,0
2025-06-06 12:00:00,0.00041473,0.00042497,0.00041326,0.00041747,7146777180.00,2025-06-06 12:59:59.999,2986591.95565226,46390,3719134810.00,1554317.67192537,0
2025-06-06 13:00:00,0.00041752,0.00042380,0.00041414,0.00041586,4310170134.00,2025-06-06 13:59:59.999,1801674.36162813,43398,2040916172.00,853520.92513387,0
2025-06-06 14:00:00,0.00041586,0.00042378,0.00041413,0.00042342,4298518808.00,2025-06-06 14:59:59.999,1804290.77717527,40253,2306930804.00,968465.22382976,0
2025-06-06 15:00:00,0.00042336,0.00042566,0.00041366,0.00041774,4817889750.00,2025-06-06 15:59:59.999,2026697.00756495,44285,2358476438.00,993368.25743152,0
2025-06-06 16:00:00,0.00041773,0.00041797,0.00040749,0.00040894,3547852561.00,2025-06-06 16:59:59.999,1467351.62930616,31140,1706181374.00,706248.68292662,0
2025-06-06 17:00:00,0.00040893,0.00040920,0.00039101,0.00040108,6089407527.00,2025-06-06 17:59:59.999,2433920.80655817,50177,2586806376.00,1035119.98316202,0
2025-06-06 18:00:00,0.00040114,0.00040196,0.00038385,0.00038816,7055624718.00,2025-06-06 18:59:59.999,2750025.44103723,66947,3060828768.00,1193348.90288065,0
2025-06-06 19:00:00,0.00038815,0.00039248,0.00038415,0.00039122,4549924831.00,2025-06-06 19:59:59.999,1767969.07038996,43435,2577711365.00,1002362.67792928,0
2025-06-06 20:00:00,0.00039125,0.00040238,0.00039067,0.00039594,4283657079.00,2025-06-06 20:59:59.999,1699430.62924257,35586,2504186835.00,992716.36466411,0
2025-06-06 21:00:00,0.00039594,0.00039735,0.00038966,0.00039200,2754431349.00,2025-06-06 21:59:59.999,1081902.04614973,18686,1277085843.00,501973.46427959,0
2025-06-06 22:00:00,0.00039200,0.00039356,0.00038610,0.00039187,3944485729.00,2025-06-06 22:59:59.999,1536476.16463502,28094,2190504010.00,853505.42631623,0
2025-06-06 23:00:00,0.00039187,0.00039569,0.00039085,0.00039369,2051058266.00,2025-06-06 23:59:59.999,806116.37933604,21620,1051068283.00,413262.29764156,0
2025-06-07 00:00:00,0.00039369,0.00040856,0.00039316,0.00040851,3895086293.00,2025-06-07 00:59:59.999,1554739.48798036,37130,1930515729.00,770443.34341172,0
2025-06-07 01:00:00,0.00040849,0.00041520,0.00040453,0.00040875,5724104556.00,2025-06-07 01:59:59.999,2348757.99589361,54254,2578717270.00,1057628.84731852,0
2025-06-07 02:00:00,0.00040878,0.00041240,0.00040602,0.00040927,1815015564.00,2025-06-07 02:59:59.999,741467.27536331,23056,797876908.00,325797.24108976,0
2025-06-07 03:00:00,0.00040923,0.00042527,0.00040746,0.00042119,5629620823.00,2025-06-07 03:59:59.999,2354260.20229806,48004,3189896007.00,1335002.36888513,0
2025-06-07 04:00:00,0.00042122,0.00042444,0.00041723,0.00042263,4379670666.00,2025-06-07 04:59:59.999,1843017.25358087,42826,2171985184.00,913860.40232312,0
2025-06-07 05:00:00,0.00042262,0.00042517,0.00041981,0.00042265,2493303600.00,2025-06-07 05:59:59.999,1053470.06882308,30161,1228161956.00,519160.63513018,0
2025-06-07 06:00:00,0.00042266,0.00043542,0.00042115,0.00043516,4951731224.00,2025-06-07 06:59:59.999,2117517.95645707,41352,3016841622.00,1291042.37191510,0
2025-06-07 07:00:00,0.00043511,0.00043596,0.00042248,0.00042389,3633302735.00,2025-06-07 07:59:59.999,1554017.30051438,35568,1700814424.00,727441.13521724,0
2025-06-07 08:00:00,0.00042387,0.00042875,0.00042248,0.00042433,2466674708.00,2025-06-07 08:59:59.999,1047984.70340096,21730,1327988992.00,564152.06669692,0
2025-06-07 09:00:00,0.00042432,0.00042446,0.00041456,0.00041746,4304713888.00,2025-06-07 09:59:59.999,1800890.38161803,30036,1757675357.00,734846.76318801,0
2025-06-07 10:00:00,0.00041743,0.00042362,0.00041716,0.00041997,2657267261.00,2025-06-07 10:59:59.999,1118333.12391886,24967,1370489514.00,576890.76701747,0
2025-06-07 11:00:00,0.00042000,0.00042183,0.00041801,0.00042134,1604509863.00,2025-06-07 11:59:59.999,673802.10497314,17092,675232085.00,283554.51011084,0
2025-06-07 12:00:00,0.00042134,0.00042489,0.00041901,0.00042061,1718340276.00,2025-06-07 12:59:59.999,725626.27264467,18131,1093680202.00,461922.66944446,0
2025-06-07 13:00:00,0.00042061,0.00042370,0.00041751,0.00042151,2494773874.00,2025-06-07 13:59:59.999,1049758.49980731,18581,1173412510.00,494180.25384555,0
2025-06-07 14:00:00,0.00042152,0.00042587,0.00041853,0.00042047,2075675900.00,2025-06-07 14:59:59.999,875625.50480895,20325,1130326525.00,477026.94369513,0
2025-06-07 15:00:00,0.00042048,0.00042143,0.00041522,0.00041940,2265236984.00,2025-06-07 15:59:59.999,947128.40142308,24505,1016666931.00,425277.86808802,0
2025-06-07 16:00:00,0.00041937,0.00042162,0.00041356,0.00041453,3954011563.00,2025-06-07 16:59:59.999,1649743.71644336,25493,2158059506.00,901211.36231579,0
2025-06-07 17:00:00,0.00041454,0.00041755,0.00041112,0.00041288,1458481629.00,2025-06-07 17:59:59.999,603552.59903106,16729,693512260.00,287105.82604372,0
2025-06-07 18:00:00,0.00041290,0.00042057,0.00041266,0.00041732,1790518077.00,2025-06-07 18:59:59.999,746335.56620409,21201,974286872.00,406189.27008451,0
2025-06-07 19:00:00,0.00041731,0.00041971,0.00041716,0.00041888,817236847.00,2025-06-07 19:59:59.999,342085.85899502,12850,405467279.00,169717.41050558,0
2025-06-07 20:00:00,0.00041888,0.00042095,0.00041799,0.00042032,918540939.00,2025-06-07 20:59:59.999,385403.75937615,11123,413583195.00,173556.66055851,0
2025-06-07 21:00:00,0.00042036,0.00042227,0.00041922,0.00042177,941143467.00,2025-06-07 21:59:59.999,396277.53420829,8413,442938067.00,186517.17315305,0
2025-06-07 22:00:00,0.00042178,0.00042677,0.00042068,0.00042346,2067592029.00,2025-06-07 22:59:59.999,876206.89595150,21368,1181620188.00,500946.92335901,0
2025-06-07 23:00:00,0.00042347,0.00042387,0.00042065,0.00042255,1530675051.00,2025-06-07 23:59:59.999,646316.25616552,14893,701681168.00,296259.70235522,0
2025-06-08 00:00:00,0.00042254,0.00042555,0.00041759,0.00042049,2300393947.00,2025-06-08 00:59:59.999,967439.96054466,21199,1068704362.00,449089.48180449,0
2025-06-08 01:00:00,0.00042049,0.00042371,0.00041795,0.00042232,1433208469.00,2025-06-08 01:59:59.999,603425.76096999,16510,816452943.00,344042.46826127,0
2025-06-08 02:00:00,0.00042229,0.00042256,0.00041741,0.00041843,1594215456.00,2025-06-08 02:59:59.999,667960.32926570,15939,790576867.00,331333.15791498,0
2025-06-08 03:00:00,0.00041842,0.00042064,0.00041756,0.00041913,861540571.00,2025-06-08 03:59:59.999,360899.28955574,12266,387599670.00,162412.11244508,0
2025-06-08 04:00:00,0.00041915,0.00042580,0.00041784,0.00042540,1997321750.00,2025-06-08 04:59:59.999,843964.23243526,16789,1118814473.00,473009.81389024,0
2025-06-08 05:00:00,0.00042541,0.00042611,0.00041552,0.00041626,2282788547.00,2025-06-08 05:59:59.999,958645.64544006,14912,834968203.00,351225.94944060,0
2025-06-08 06:00:00,0.00041629,0.00041916,0.00041398,0.00041491,2008155371.00,2025-06-08 06:59:59.999,835448.45413100,18754,931439290.00,387562.83490182,0
2025-06-08 07:00:00,0.00041490,0.00041608,0.00041002,0.00041132,2403640733.00,2025-06-08 07:59:59.999,992030.77740716,17606,1174967873.00,485353.77375736,0
2025-06-08 08:00:00,0.00041128,0.00041619,0.00041103,0.00041341,1414728163.00,2025-06-08 08:59:59.999,584799.36253980,14739,737223251.00,304485.02213484,0
2025-06-08 09:00:00,0.00041341,0.00041424,0.00040702,0.00040900,2858908059.00,2025-06-08 09:59:59.999,1170896.98550871,24597,939018107.00,384685.30883439,0
2025-06-08 10:00:00,0.00040900,0.00041288,0.00040629,0.00041066,2570556945.00,2025-06-08 10:59:59.999,1050010.10350177,20388,1346683233.00,550111.87745776,0
2025-06-08 11:00:00,0.00041067,0.00041748,0.00041026,0.00041344,2590389688.00,2025-06-08 11:59:59.999,1073484.61875453,24487,1332600482.00,552280.28283337,0
2025-06-08 12:00:00,0.00041341,0.00041417,0.00040797,0.00041005,2073712422.00,2025-06-08 12:59:59.999,852203.87689368,19983,811643404.00,333363.50342940,0
2025-06-08 13:00:00,0.00041002,0.00041580,0.00040768,0.00040860,3480364638.00,2025-06-08 13:59:59.999,1430590.57706359,31489,1668444760.00,686367.47244841,0
2025-06-08 14:00:00,0.00040863,0.00041289,0.00040724,0.00041041,1925559064.00,2025-06-08 14:59:59.999,789285.61841172,22304,895173768.00,367067.33000359,0
2025-06-08 15:00:00,0.00041039,0.00041376,0.00040950,0.00041136,1988984249.00,2025-06-08 15:59:59.999,819308.52893830,21715,1078082358.00,444283.95211055,0
2025-06-08 16:00:00,0.00041138,0.00042609,0.00041087,0.00042159,5368511575.00,2025-06-08 16:59:59.999,2259044.43652364,48549,3063822327.00,1288976.60806689,0
2025-06-08 17:00:00,0.00042159,0.00042728,0.00041796,0.00041827,3243145674.00,2025-06-08 17:59:59.999,1371303.00615084,31265,1474964137.00,623998.75528120,0
2025-06-08 18:00:00,0.00041825,0.00042263,0.00041598,0.00042190,1457898083.00,2025-06-08 18:59:59.999,611930.58056070,17572,847017123.00,355411.39339517,0
2025-06-08 19:00:00,0.00042193,0.00042400,0.00041867,0.00042250,1110824500.00,2025-06-08 19:59:59.999,468480.87627979,13305,563357990.00,237650.65653541,0
2025-06-08 20:00:00,0.00042250,0.00042520,0.00042022,0.00042162,1898165382.00,2025-06-08 20:59:59.999,803371.38914752,17771,1055047365.00,446686.83603268,0
2025-06-08 21:00:00,0.00042162,0.00042800,0.00042155,0.00042616,2666741375.00,2025-06-08 21:59:59.999,1134598.93278686,17022,1329076571.00,565470.25460222,0
2025-06-08 22:00:00,0.00042619,0.00042653,0.00041820,0.00041878,2788394731.00,2025-06-08 22:59:59.999,1176495.40415750,22450,1147602916.00,484061.48560980,0
2025-06-08 23:00:00,0.00041882,0.00042054,0.00041678,0.00041812,1630577737.00,2025-06-08 23:59:59.999,681844.08472764,15014,628818092.00,262999.37828127,0
2025-06-09 00:00:00,0.00041808,0.00042243,0.00041600,0.00042070,1704934594.00,2025-06-09 00:59:59.999,714224.20809341,30972,806570204.00,337928.54878372,0
2025-06-09 01:00:00,0.00042073,0.00042080,0.00041240,0.00041370,1928501015.00,2025-06-09 01:59:59.999,803866.71169494,21425,711987619.00,296906.92452942,0
2025-06-09 02:00:00,0.00041370,0.00041704,0.00041036,0.00041215,2021168431.00,2025-06-09 02:59:59.999,835005.73429884,18878,1082296846.00,447583.38123234,0
2025-06-09 03:00:00,0.00041210,0.00041378,0.00040931,0.00041341,2154978714.00,2025-06-09 03:59:59.999,886858.28274727,16094,1242899577.00,511709.57595326,0
2025-06-09 04:00:00,0.00041341,0.00041894,0.00041009,0.00041175,2133811227.00,2025-06-09 04:59:59.999,886490.78977182,18092,1105324080.00,459387.29386826,0
2025-06-09 05:00:00,0.00041175,0.00041394,0.00040764,0.00041108,2221308564.00,2025-06-09 05:59:59.999,912739.69422194,19068,1236329699.00,508312.48290291,0
2025-06-09 06:00:00,0.00041108,0.00041833,0.00040916,0.00041679,2175221113.00,2025-06-09 06:59:59.999,900618.88845528,22112,1084186387.00,449243.57359766,0
2025-06-09 07:00:00,0.00041675,0.00041685,0.00040956,0.00041296,1522905404.00,2025-06-09 07:59:59.999,627286.55133953,16934,680162747.00,280150.43373847,0
2025-06-09 08:00:00,0.00041299,0.00042024,0.00040938,0.00041918,2499707125.00,2025-06-09 08:59:59.999,1035296.09906986,20112,1589980261.00,658645.39537098,0
2025-06-09 09:00:00,0.00041918,0.00042897,0.00041621,0.00042432,6943868568.00,2025-06-09 09:59:59.999,2944933.65507266,54286,3747092008.00,1588798.74020922,0
2025-06-09 10:00:00,0.00042437,0.00043788,0.00042437,0.00043119,7131763134.00,2025-06-09 10:59:59.999,3084272.63480461,58592,3779203569.00,1633644.14065500,0
2025-06-09 11:00:00,0.00043119,0.00043492,0.00042943,0.00043258,4105108748.00,2025-06-09 11:59:59.999,1772897.91197829,36980,1915593866.00,827591.81316645,0
2025-06-09 12:00:00,0.00043258,0.00043556,0.00043021,0.00043548,2709054137.00,2025-06-09 12:59:59.999,1172612.23468059,23999,1541623396.00,667565.38959795,0
2025-06-09 13:00:00,0.00043545,0.00043666,0.00042510,0.00042630,4858430448.00,2025-06-09 13:59:59.999,2091528.08839610,38672,1647621749.00,710294.12003878,0
2025-06-09 14:00:00,0.00042630,0.00043416,0.00042500,0.00043085,3743337471.00,2025-06-09 14:59:59.999,1610802.72169998,33293,2124091411.00,914538.59697580,0
2025-06-09 15:00:00,0.00043089,0.00043579,0.00042910,0.00042994,3232742132.00,2025-06-09 15:59:59.999,1399496.23655927,26318,1633077181.00,707300.01183182,0
2025-06-09 16:00:00,0.00042994,0.00044171,0.00042982,0.00043512,4928889016.00,2025-06-09 16:59:59.999,2154082.70045411,38086,2752450736.00,1202970.52809622,0
2025-06-09 17:00:00,0.00043511,0.00044216,0.00043388,0.00043962,2879646991.00,2025-06-09 17:59:59.999,1263268.02050682,31048,1420400486.00,623027.39597523,0
2025-06-09 18:00:00,0.00043961,0.00044130,0.00043693,0.00044005,2256977046.00,2025-06-09 18:59:59.999,992187.52849526,22717,1087255594.00,477994.79589115,0
2025-06-09 19:00:00,0.00044000,0.00044175,0.00043714,0.00043927,2798012552.00,2025-06-09 19:59:59.999,1229627.61581340,21220,1380938612.00,607073.90740535,0
2025-06-09 20:00:00,0.00043929,0.00044097,0.00043715,0.00043940,1862984253.00,2025-06-09 20:59:59.999,818377.61618674,13565,947396578.00,416235.02450219,0
2025-06-09 21:00:00,0.00043939,0.00046032,0.00043939,0.00045781,8358577046.00,2025-06-09 21:59:59.999,3769979.28543970,53932,4825444741.00,2175632.98265319,0
2025-06-09 22:00:00,0.00045784,0.00046782,0.00045505,0.00046401,7127319796.00,2025-06-09 22:59:59.999,3296276.40608139,59333,3405206847.00,1575674.78689982,0
2025-06-09 23:00:00,0.00046401,0.00046492,0.00045776,0.00046290,3967377066.00,2025-06-09 23:59:59.999,1829195.64805181,30883,2047486790.00,943820.49709831,0
2025-06-10 00:00:00,0.00046295,0.00047648,0.00046153,0.00047001,7517352836.00,2025-06-10 00:59:59.999,3525518.44891541,69065,3533813537.00,1656582.54631887,0
2025-06-10 01:00:00,0.00047002,0.00047205,0.00046181,0.00046266,5325666946.00,2025-06-10 01:59:59.999,2483783.99333424,44008,2412834799.00,1125593.53234225,0
2025-06-10 02:00:00,0.00046267,0.00046319,0.00045686,0.00046070,4481077353.00,2025-06-10 02:59:59.999,2058519.24360318,25473,1815866231.00,834099.77405794,0
2025-06-10 03:00:00,0.00046072,0.00046184,0.00045669,0.00045996,2438973898.00,2025-06-10 03:59:59.999,1118398.42782159,16652,1412631587.00,647888.00217760,0
2025-06-10 04:00:00,0.00045997,0.00046316,0.00045679,0.00046190,2496897370.00,2025-06-10 04:59:59.999,1147177.49341244,22431,1333351866.00,612684.88458342,0
2025-06-10 05:00:00,0.00046189,0.00047488,0.00046098,0.00046827,5881155508.00,2025-06-10 05:59:59.999,2743616.07558639,53083,2869923021.00,1338358.58649282,0
2025-06-10 06:00:00,0.00046830,0.00047684,0.00046199,0.00047555,6508584088.00,2025-06-10 06:59:59.999,3062297.81742996,48541,3697066171.00,1740012.90425200,0
2025-06-10 07:00:00,0.00047556,0.00049455,0.00047016,0.00049168,15098283886.00,2025-06-10 07:59:59.999,7323439.38878025,142457,8838643610.00,4290744.99002105,0
2025-06-10 08:00:00,0.00049172,0.00050000,0.00047858,0.00048168,12138338155.00,2025-06-10 08:59:59.999,5938374.04379270,136100,6055847000.00,2968385.08212260,0
2025-06-10 09:00:00,0.00048168,0.00049759,0.00047949,0.00049744,7235328301.00,2025-06-10 09:59:59.999,3530864.45306896,88857,3709652078.00,1811860.07262169,0
2025-06-10 10:00:00,0.00049739,0.00049842,0.00048936,0.00049468,6247288306.00,2025-06-10 10:59:59.999,3086665.24045863,63406,2808322826.00,1388704.72366039,0
2025-06-10 11:00:00,0.00049466,0.00051777,0.00049000,0.00051016,15776273271.00,2025-06-10 11:59:59.999,7998001.86355827,142371,8504044527.00,4310988.50358892,0
2025-06-10 12:00:00,0.00051015,0.00053103,0.00050857,0.00052866,16667920485.00,2025-06-10 12:59:59.999,8642060.40632515,137018,10059015951.00,5216483.49793623,0
2025-06-10 13:00:00,0.00052866,0.00053289,0.00050435,0.00051633,15862458926.00,2025-06-10 13:59:59.999,8174755.44939407,135253,6554307830.00,3379009.12584295,0
2025-06-10 14:00:00,0.00051636,0.00051682,0.00049931,0.00050466,14034400840.00,2025-06-10 14:59:59.999,7131540.26082730,117024,6817558949.00,3464320.12514428,0
2025-06-10 15:00:00,0.00050468,0.00051464,0.00049608,0.00051356,11415307650.00,2025-06-10 15:59:59.999,5772211.27784451,110401,5796088849.00,2933678.22476161,0
2025-06-10 16:00:00,0.00051355,0.00051947,0.00050590,0.00050950,6164661244.00,2025-06-10 16:59:59.999,3156012.01084884,60980,3184918335.00,1632501.45597787,0
2025-06-10 17:00:00,0.00050942,0.00051699,0.00050737,0.00051542,3382744873.00,2025-06-10 17:59:59.999,1733148.94583928,45060,2023378066.00,1037130.74462300,0
2025-06-10 18:00:00,0.00051543,0.00052623,0.00051434,0.00052375,5365060833.00,2025-06-10 18:59:59.999,2794148.62672535,61652,3180348574.00,1657245.46401569,0
2025-06-10 19:00:00,0.00052374,0.00052849,0.00051568,0.00051857,6427802145.00,2025-06-10 19:59:59.999,3362376.95896472,69482,3330477745.00,1744460.64847453,0
2025-06-10 20:00:00,0.00051861,0.00052056,0.00051173,0.00052055,3917751921.00,2025-06-10 20:59:59.999,2020633.24254591,45940,2104552369.00,1085498.53702722,0
2025-06-10 21:00:00,0.00052056,0.00052365,0.00051170,0.00051526,5060454790.00,2025-06-10 21:59:59.999,2618350.54634193,40197,2541653912.00,1315519.69479569,0
2025-06-10 22:00:00,0.00051525,0.00052933,0.00051496,0.00052765,5915264490.00,2025-06-10 22:59:59.999,3097727.06798666,59545,3410260376.00,1786121.09360490,0
2025-06-10 23:00:00,0.00052766,0.00053068,0.00052239,0.00052496,6005861421.00,2025-06-10 23:59:59.999,3161667.35836847,50126,3277048577.00,1725948.31615414,0
2025-06-11 00:00:00,0.00052497,0.00052895,0.00051173,0.00051322,4732610895.00,2025-06-11 00:59:59.999,2460294.81388217,54468,2055611992.00,1069311.93553884,0
2025-06-11 01:00:00,0.00051322,0.00051450,0.00050228,0.00050461,4224247344.00,2025-06-11 01:59:59.999,2141877.48228824,47783,1991420871.00,1010192.79089118,0
2025-06-11 02:00:00,0.00050459,0.00051036,0.00050123,0.00050651,3804200237.00,2025-06-11 02:59:59.999,1919880.28736953,37480,1866815309.00,942562.28739302,0
2025-06-11 03:00:00,0.00050648,0.00051311,0.00050481,0.00051121,3876333637.00,2025-06-11 03:59:59.999,1974891.36928634,35708,2226221670.00,1134046.92903723,0
2025-06-11 04:00:00,0.00051124,0.00052269,0.00050376,0.00050607,8055801699.00,2025-06-11 04:59:59.999,4133667.25678892,57206,3023039671.00,1551995.10613308,0
2025-06-11 05:00:00,0.00050608,0.00050984,0.00050240,0.00050755,2706587275.00,2025-06-11 05:59:59.999,1368770.81706603,31658,1551570428.00,784656.90001075,0
2025-06-11 06:00:00,0.00050754,0.00051594,0.00050431,0.00050705,3280077625.00,2025-06-11 06:59:59.999,1669780.55165311,36339,1326324504.00,676118.99959349,0
2025-06-11 07:00:00,0.00050706,0.00052035,0.00050548,0.00051105,5732226894.00,2025-06-11 07:59:59.999,2943592.97031904,53616,3319226287.00,1705334.94028769,0
2025-06-11 08:00:00,0.00051104,0.00051680,0.00050836,0.00050952,3648084112.00,2025-06-11 08:59:59.999,1869106.44642095,42041,1649254991.00,844843.40735625,0
2025-06-11 09:00:00,0.00050952,0.00051382,0.00050301,0.00050490,3402785188.00,2025-06-11 09:59:59.999,1728666.18883564,48229,1540252512.00,783158.12252729,0
2025-06-11 10:00:00,0.00050491,0.00051365,0.00050041,0.00050854,4217926896.00,2025-06-11 10:59:59.999,2142182.47643582,50713,2391004261.00,1214871.12908626,0
2025-06-11 11:00:00,0.00050855,0.00051139,0.00050460,0.00050844,2677553293.00,2025-06-11 11:59:59.999,1358398.98573878,31889,1112785831.00,564704.55023194,0
2025-06-11 12:00:00,0.00050848,0.00052995,0.00050631,0.00052504,11353937795.00,2025-06-11 12:59:59.999,5897000.16271655,103743,6419883860.00,3332458.76380390,0
2025-06-11 13:00:00,0.00052505,0.00052809,0.00051641,0.00052461,5910636005.00,2025-06-11 13:59:59.999,3084115.30401670,81430,3024058542.00,1579476.69216176,0
2025-06-11 14:00:00,0.00052461,0.00053859,0.00052212,0.00053064,8904327447.00,2025-06-11 14:59:59.999,4730283.29560346,98693,5171169661.00,2746716.75860243,0
2025-06-11 15:00:00,0.00053063,0.00053547,0.00052370,0.00053144,6879907623.00,2025-06-11 15:59:59.999,3649784.92401117,78963,3410826627.00,1810065.33175292,0
2025-06-11 16:00:00,0.00053144,0.00053391,0.00052011,0.00052452,5366660960.00,2025-06-11 16:59:59.999,2815081.65002192,61383,2301433017.00,1207422.51437152,0
2025-06-11 17:00:00,0.00052451,0.00052596,0.00051166,0.00051394,3993818062.00,2025-06-11 17:59:59.999,2072903.24242081,46761,1470613958.00,763529.73267306,0
